name,SI,isocode,malaria_index,meanrh,meantemp,itx,r,prop_tropics,coast,river,meanalt,city1800,lat,lon,province,N,tse,perturb_TSI1,perturb_TSI2,abslat,slavery_indigenous,intensive,plow,animals,central,female_ag,optimum,ln_popd_murdock,gathering,hunting,fishing,husbandry,agriculture
"NGOMBE",0.38447892665863,"COD",18.1635303497314,71.6048126220703,25.21217918396,1805.31335449219,0.597941279411316,1,0,1,0.260871171951294,0,2,20,36,12.6757831573486,1.04806911945343,1.69412982463837,1.25822353363037,2,1,0,0,0,0,1,1,NA,0,2,2,0,6
"NGONDE",0.506496787071228,"TZA",3.10482907295227,61.2639389038086,20.203010559082,1237.71606445313,0.238290846347809,1,0,0,0.0660303831100464,0,-10,34,46,6.07202959060669,-1.1228963136673,0.2267836779356,-1.70562016963959,10,1,1,0,1,1,0,0,3.23646879196167,0,1,1,2,6
"NGONI",0.741182029247284,"ZMB",4.45954895019531,59.0929718017578,21.0408992767334,1243.36926269531,0.276402473449707,1,0,1,0.404124915599823,0,-12,33,38,6.83725118637085,-0.871331870555878,0.288004964590073,-1.20258700847626,12,1,0,0,1,1,1,0,2.45587635040283,0,1,2,1,6
"NGULU",0.696417212486267,"TZA",9.82172584533691,70.943603515625,22.7632102966309,1614.90417480469,0.60193806886673,1,0,1,0.15553779900074,0,-6,38,38,12.7435207366943,1.0703376531601,0.210359007120132,-0.529670178890228,6,1,0,0,0,0,0,1,NA,0,1,1,1,7
"NGUMBA",0.523539900779724,"CMR",17.3276901245117,82.9153518676758,24.2438106536865,2010.18408203125,0.676459908485413,1,0,1,0.0635051503777504,0,3,11,35,13.9907703399658,1.48036754131317,-0.0796180665493011,-0.154563009738922,3,1,0,0,0,0,NA,1,-0.189930886030197,0,1,3,1,5
"NGUMBI",0.608945667743683,"AGO",3.30666899681091,38.2736015319824,22.3701591491699,856.186584472656,0.452630341053009,1,0,1,0.896871209144592,0,-15,15,35,10.1447868347168,0.216011226177216,0.252257585525513,-0.657177567481995,15,1,NA,NA,NA,NA,NA,0,-1.2372909784317,0,1,1,3,5
"NKUNDO",0.660964608192444,"COD",19.1324996948242,76.1498031616211,24.8603191375732,1893.1083984375,0.630211770534515,1,0,1,0.274915903806686,0,0,20,37,13.2201747894287,1.22703635692596,-0.264712959527969,-0.0419538989663124,0,1,0,0,0,1,1,1,1.80910456180573,1,1,2,0,6
"NONO",0.604351401329041,"MLI",32.8113708496094,36.6020393371582,29.0277309417725,1062.47412109375,0.26731550693512,1,0,1,0.0275827199220657,0,14,-4,11,6.65682744979858,-0.930645644664764,-2.31001257896423,0.384212732315063,14,1,1,0,1,0,NA,0,1.23727858066559,1,0,2,2,5
"NSAW",0.332062363624573,"CMR",2.24642300605774,74.7266006469727,23.4531803131104,1752.57641601563,0.627707481384277,1,0,0,0.608114063739777,0,6,11,30,13.1781311035156,1.213214635849,0.101608045399189,-0.335415750741959,6,1,0,0,0,1,1,1,3.2687075138092,0,1,0,1,8
"NSUNGLI",0.437406361103058,"NGA",2.24642300605774,71.4598617553711,22.3788890838623,1599.19226074219,0.599322497844696,1,0,0,0.119716003537178,0,6,11,30,12.6992025375366,1.05576825141907,0.251483619213104,-0.654202282428741,6,1,0,0,0,0,NA,1,2.99030089378357,0,1,0,1,8
"NUER",0.819241166114807,"SDN",29.1775093078613,48.5437202453613,29.0908908843994,1412.18005371094,0.30985027551651,1,0,1,0.358359098434448,0,8,32,43,7.49151229858398,-0.656245350837708,-1.86353242397308,0.594800412654877,8,0,0,0,1,0,0,0,1.38298666477203,0,0,1,5,4
"NUNUMA",0.529161334037781,"BFA",31.3618202209473,45.058349609375,28.1072807312012,1266.46765136719,0.354204177856445,1,0,1,0.118392698466778,0,12,-3,12,8.33778953552246,-0.378034055233002,-1.08758056163788,0.634905338287354,12,1,1,0,1,0,NA,0,0.944202959537506,1,1,0,2,6
"NUPE",0.814195275306702,"NGA",27.6338291168213,58.09375,25.9398097991943,1506.94079589844,0.506807446479797,1,0,1,0.0995195955038071,1,9,6,31,11.1050977706909,0.531710743904114,0.820299625396729,0.97153240442276,9,1,0,0,0,1,0,0,2.63813090324402,1,0,1,1,7
"NYAKYUSA",0.506496787071228,"TZA",3.10482907295227,61.2639389038086,20.203010559082,1237.71606445313,0.238290846347809,1,0,0,0.0660303831100464,0,-9,34,46,6.07202959060669,-1.1228963136673,0.2267836779356,-1.70562016963959,9,1,1,0,1,1,0,0,3.23646879196167,0,1,1,2,6
"NYAMWEZI",0.635949850082397,"TZA",4.95307683944702,51.4686546325684,22.5145397186279,1158.79309082031,0.506736159324646,1,0,1,1.09458708763123,0,-5,33,46,11.1038475036621,0.531299710273743,0.238542288541794,-0.608823418617249,5,1,0,0,1,1,1,1,1.73173093795776,1,1,0,1,7
"NYANEKA",0.490216076374054,"AGO",1.69100594520569,38.4707298278809,22.8786792755127,880.159484863281,0.457622706890106,1,0,1,0.398498296737671,0,-15,14,48,10.234203338623,0.245406657457352,0.195301160216331,-0.494624465703964,15,1,0,0,1,1,0,0,-0.067050077021122,0,1,1,4,4
"NYANJA",0.58166116476059,"MWI",10.4168100357056,63.7370910644531,23.3921794891357,1490.94946289063,0.569360315799713,1,0,1,0.533936262130737,0,-16,36,38,12.1887102127075,0.887945294380188,0.113052353262901,-0.351165324449539,16,1,0,0,0,0,1,1,2.49256777763367,0,1,2,1,6
"NYANKOLE",0.343330681324005,"UGA",1.51430404186249,68.2054595947266,21.3737697601318,1457.80773925781,0.289282917976379,1,0,1,0.266595482826233,0,0,31,45,7.09097909927368,-0.787919521331787,0.294330418109894,-1.04614675045013,0,1,0,0,1,1,1,0,2.76085209846497,0,1,0,4,5
"NYARO",0.648951351642609,"SDN",26.9328498840332,41.6980590820313,27.2657108306885,1136.92724609375,0.382565975189209,1,0,0,0.361528605222702,0,11,31,20,8.86774253845215,-0.203813508152962,-0.567528009414673,0.62477833032608,11,1,NA,NA,NA,NA,NA,0,NA,0,1,0,2,7
"NYASA",0.496719837188721,"MOZ",8.14312267303467,61.3291702270508,20.819019317627,1276.81323242188,0.267102956771851,1,0,0,0.695242464542389,0,-13,35,38,6.65259265899658,-0.932037830352783,0.278119087219238,-1.31691312789917,13,1,NA,NA,NA,NA,1,0,NA,0,0,4,1,5
"NYIMA",0.524356842041016,"SDN",21.1129302978516,41.6980590820313,27.2657108306885,1136.92724609375,0.382565975189209,1,0,0,0.136380210518837,0,12,29,19,8.86774253845215,-0.203813508152962,-0.567528009414673,0.62477833032608,12,1,1,0,1,0,1,0,2.30737543106079,0,1,0,3,6
"NYORO",0.656645059585571,"UGA",9.05520629882813,58.8982315063477,23.4343490600586,1380.24169921875,0.545767188072205,1,0,1,0.792697548866272,0,2,32,45,11.7829465866089,0.754551649093628,0.105179503560066,-0.340249300003052,2,1,1,0,1,1,1,1,2.06438446044922,0,1,1,2,6
"OTORO",0.506176352500916,"SDN",25.7796401977539,41.2064590454102,29.0639591217041,1197.62280273438,0.281304359436035,1,0,0,0.080852597951889,0,12,31,20,6.93408489227295,-0.839498043060303,-2.16271567344666,0.456638962030411,12,1,1,0,1,0,0,0,NA,0,2,0,2,6
"PARE",0.519269824028015,"TZA",10.115650177002,73.100456237793,21.3151798248291,1558.1494140625,0.287108957767487,1,0,1,0.245472311973572,0,-4,38,44,7.04831647872925,-0.801944732666016,0.293956875801086,-1.07253241539001,4,1,1,0,1,0,NA,0,2.64542651176453,0,0,0,4,6
"PARI",0.886494278907776,"SDN",28.0450592041016,51.1902313232422,28.1876106262207,1442.93029785156,0.37718802690506,1,0,0,0.137512490153313,0,5,33,43,8.76787376403809,-0.236645087599754,-0.906750857830048,0.754063129425049,5,NA,NA,NA,NA,NA,NA,0,0.941108107566834,0,1,0,4,5
"PEDI",0.514094948768616,"ZAF",0.728025019168854,68.7347717285156,17.0519104003906,1172.05920410156,0.0220577716827393,0,0,1,1.36691391468048,0,-25,30,51,0.904684782028198,-2.82164645195007,-0.615463674068451,-1.87043011188507,25,NA,0,0,1,1,1,0,2.44238972663879,0,1,0,3,6
"PENDE",0.581513941287994,"COD",13.3935699462891,60.4199905395508,25.0967197418213,1516.34362792969,0.53870701789856,1,0,1,0.584464430809021,0,-6,20,38,11.6608467102051,0.714411675930023,-0.346331775188446,-0.00505959242582321,6,1,0,0,0,0,1,1,0.382034927606583,1,0,1,2,6
"PEPEL",0.641321778297424,"GNB",0,45.058349609375,28.1072807312012,1266.46765136719,0.354204177856445,1,1,0,0.00266345404088497,0,12,-16,34,8.33778953552246,-0.378034055233002,-1.08758056163788,0.634905338287354,12,0,0,0,1,NA,NA,0,3.49050831794739,0,0,2,2,6
"PIMBWE",0.557973504066467,"TZA",4.40497207641602,57.344181060791,20.9520893096924,1201.48034667969,0.27274876832962,1,0,1,0.766386270523071,0,-7,31,46,6.76485109329224,-0.895133197307587,0.284593313932419,-1.24726128578186,7,1,0,0,0,1,1,0,NA,0,1,2,1,6
"PLAINSBIR",0.665788650512695,"COD",11.2339096069336,79.4010925292969,21.7681903839111,1728.41809082031,0.302881181240082,1,0,1,0.546804070472717,0,1,30,36,7.35640811920166,-0.700660467147827,0.288624674081802,-0.879582941532135,1,0,0,0,0,0,NA,0,3.69063878059387,0,2,1,1,6
"PLAINSSUK",0.342806875705719,"KEN",7.82279920578003,53.922550201416,23.360559463501,1259.66088867188,0.522597908973694,1,0,0,0.555443108081818,0,1,36,43,11.3810443878174,0.622427403926849,0.118844240903854,-0.359434545040131,1,0,0,0,1,0,1,1,NA,0,1,0,6,3
"PLTONGA",0.624356389045715,"ZMB",8.56344890594482,51.0920600891113,22.857400894165,1167.83166503906,0.508137047290802,1,0,1,0.810521185398102,0,-18,28,45,11.1283988952637,0.539370954036713,0.198170140385628,-0.501002967357636,18,1,0,0,1,0,1,1,NA,0,1,1,2,6
"PODOKWO",0.564894676208496,"CMR",13.9071397781372,37.5940208435059,28.7482604980469,1080.7626953125,0.288232445716858,1,0,0,0.0396626032888889,0,11,14,13,7.07037210464478,-0.794694006443024,-1.96054029464722,0.435251712799072,11,0,1,0,1,0,0,0,2.63122987747192,0,0,0,2,8
"POKOMO",0.203849792480469,"KEN",26.142650604248,64.6001510620117,25.658540725708,1657.54565429688,0.548789858818054,1,0,1,0.0823507308959961,NA,-1,40,39,11.8351249694824,0.771705150604248,1.21394729614258,1.11313390731812,1,1,1,0,0,0,1,1,0.517081797122955,0,1,3,0,6
"PONDO",0.392453193664551,"ZAF",0,76.7652969360352,18.8143692016602,1444.29064941406,0.157195329666138,0,1,0,0.311430007219315,0,-31,30,50,4.35311079025269,-1.6879860162735,-0.0203758161514997,-1.87043011188507,31,0,1,1,1,1,1,0,3.25434756278992,0,0,0,5,5
"POPOI",0.744612097740173,"COD",16.2421092987061,71.7669372558594,25.3826103210449,1821.63220214844,0.595712065696716,1,0,1,0.360713094472885,0,2,26,28,12.6379632949829,1.03563594818115,1.63301825523376,1.27553641796112,2,1,0,0,0,0,1,1,0.604768395423889,0,2,0,1,7
"POTO",0.630378723144531,"COD",19.4765090942383,74.7247695922852,24.9705390930176,1865.91772460938,0.620208144187927,1,0,1,0.271558910608292,0,2,22,36,13.0520267486572,1.17175817489624,-0.302015215158463,-0.0243264473974705,2,1,0,0,0,0,1,1,NA,0,0,7,1,2
"PUKU",0.501350879669189,"GNQ",10.2504100799561,82.9153518676758,24.2438106536865,2010.18408203125,0.676459908485413,1,1,1,0.142769500613213,0,2,10,35,13.9907703399658,1.48036754131317,-0.0796180665493011,-0.154563009738922,2,1,0,0,0,0,NA,1,-0.033089991658926,0,1,3,1,5
"RANGI",0.706776857376099,"TZA",1.42191398143768,67.7329406738281,19.3991508483887,1313.96154785156,0.194072604179382,1,0,0,0.397500395774841,0,-5,36,46,5.15251636505127,-1.42518365383148,0.106293864548206,-1.87043011188507,5,1,0,0,1,0,NA,0,2.91172504425049,0,2,0,3,5
"REGA",0.607634425163269,"COD",9.64806365966797,75.4820785522461,21.0810451507568,1591.24108886719,0.278024077415466,1,0,0,1.06770300865173,0,-3,28,36,6.86932277679443,-0.860788404941559,0.289309561252594,-1.18282985687256,3,0,0,0,0,0,1,0,NA,0,2,2,1,5
"REGEIBAT",0.0919539928436279,"MRT",0,22.3454093933105,27.0208606719971,603.792175292969,0.331092298030853,0.585600674152374,0,0,0.26465779542923,0,22,-13,52,7.89963912963867,-0.5220747590065,-0.940161049365997,0.341001719236374,22,1,1,1,1,1,0,0,-2.31502842903137,0,1,0,7,2
"RESHE",0.823767423629761,"NGA",23.7726402282715,44.935920715332,27.9156494140625,1254.41540527344,0.363986968994141,1,0,1,0.0226886291056871,0,11,5,13,8.52151203155518,-0.317635804414749,-0.936460018157959,0.647977828979492,11,NA,1,0,0,1,0,0,1.50084090232849,0,0,3,2,5
"RIFFIANS",0.321372032165527,"MAR",0.0905739963054657,42.9076309204102,18.2569599151611,783.362915039063,0.118351519107819,0,1,1,0.436078488826752,0,35,-4,15,3.46886229515076,-1.97868025302887,-0.172822251915932,-1.87043011188507,35,0,1,1,1,0,0,0,3.53942561149597,0,1,1,3,5
"RUANDA",0.249600887298584,"RWA",0.661153018474579,62.8284301757813,21.0262794494629,1321.04809570313,0.275807321071625,1,0,1,0.870138764381409,0,-2,30,45,6.82547092437744,-0.875204563140869,0.287494093179703,-1.20984816551209,2,1,1,0,1,1,1,0,4.45796060562134,0,1,0,3,6
"RUMBI",0.744612097740173,"COD",14.8057298660278,79.4010925292969,21.7681903839111,1728.41809082031,0.302881181240082,1,0,0,0.0837805718183517,0,0,28,28,7.35640811920166,-0.700660467147827,0.288624674081802,-0.879582941532135,0,1,0,0,0,0,NA,0,-0.217721149325371,0,1,1,1,7
"RUNDI",0.452483355998993,"BDI",1.99101603031158,59.3861808776855,21.6347999572754,1284.80810546875,0.298484265804291,1,0,1,1.17906892299652,0,-3,30,45,7.27084922790527,-0.7287877202034,0.292156428098679,-0.93387508392334,3,1,1,0,1,1,0,0,4.15780067443848,0,0,1,3,6
"SAADI",0.0931446552276611,"EGY",0,42.3564224243164,22.4595603942871,951.306640625,0.469015181064606,0,1,0,0.115503504872322,0,30,28,52,10.4375247955322,0.312248021364212,0.243993207812309,-0.627023875713348,30,1,1,1,1,0,NA,0,NA,0,1,0,6,3
"SAFWA",0.502831637859344,"TZA",1.95253503322601,57.344181060791,20.9520893096924,1201.48034667969,0.27274876832962,1,0,0,0.9559485912323,0,-8,33,46,6.76485109329224,-0.895133197307587,0.284593313932419,-1.24726128578186,8,1,0,0,1,0,0,0,0.0245093069970608,0,1,1,2,6
"SAHEL",0.403367221355438,"TUN",0.183142006397247,57.5188789367676,19.221830368042,1105.6181640625,0.183309495449066,0,1,0,0.0364743880927563,1,35,11,15,4.92261600494385,-1.50076282024384,0.0714099779725075,-1.87043011188507,35,1,1,0,0,1,NA,0,NA,0,0,0,3,7
"SAKATA",0.459483444690704,"COD",19.8177394866943,67.0792999267578,26.0095291137695,1744.70104980469,0.553443014621735,1,0,1,0.0484252832829952,0,-3,18,38,11.9153366088867,0.79807448387146,1.15357851982117,1.18994319438934,3,1,0,0,0,0,NA,1,NA,0,1,2,0,7
"SAMBURU",0.36423134803772,"KEN",7.0301628112793,65.7626571655273,19.264139175415,1266.86096191406,0.185910701751709,1,0,1,0.757134556770325,0,1,37,43,4.9784197807312,-1.48241746425629,0.0800100043416023,-1.87043011188507,1,0,0,0,1,1,NA,0,-1.28058886528015,0,1,0,9,0
"SAMO",0.705343723297119,"BFA",31.3437690734863,36.6020393371582,29.0277309417725,1062.47412109375,0.26731550693512,1,0,0,0.0468303114175797,0,13,-3,12,6.65682744979858,-0.930645644664764,-2.31001257896423,0.384212732315063,13,NA,1,0,0,0,NA,0,2.8041398525238,1,1,0,1,7
"SANDAWE",0.594827651977539,"TZA",3.66639804840088,65.7587127685547,20.6225395202637,1356.11169433594,0.258391261100769,1,0,1,0.562811851501465,0,-5,36,10,6.4784369468689,-0.98929101228714,0.265568733215332,-1.42673122882843,5,0,0,0,1,0,1,0,1.3196427822113,1,1,1,2,5
"SANGA",0.622252821922302,"CAF",16.3390007019043,72.5528564453125,24.9582901000977,1810.79528808594,0.607551157474518,1,0,1,0.387373805046082,0,2,16,36,12.8384990692139,1.10156154632568,-0.297805279493332,-0.0262484960258007,2,1,0,0,0,0,NA,1,-0.992910861968994,0,1,1,1,7
"SANGU",0.564138054847717,"TZA",2.55135202407837,60.0843391418457,20.377290725708,1224.35607910156,0.246888816356659,1,0,1,0.30386009812355,0,-8,34,46,6.2466778755188,-1.06548118591309,0.24488453567028,-1.57954490184784,8,1,1,0,1,1,NA,0,NA,0,1,0,5,4
"SANUSI",0.13144189119339,"LBY",0,44.4033737182617,22.0650081634521,979.760803222656,0.471865653991699,0,1,0,0.101351797580719,0,31,22,52,10.4882411956787,0.328920871019363,0.274879932403564,-0.76553076505661,31,NA,1,1,1,1,NA,0,-0.254027366638184,0,0,0,6,4
"SAPEI",0.501172184944153,"KEN",0.338975995779037,52.6641616821289,23.9378604888916,1260.66735839844,0.515547633171082,1,0,0,0.0658521726727486,0,1,35,43,11.2580461502075,0.581992089748383,-0.00216768612153828,-0.219535395503044,1,0,0,0,1,0,NA,0,2.72598934173584,0,2,0,4,4
"SAPO",0.423740148544312,"LBR",18.8694305419922,78.3631973266602,25.3789501190186,1988.77563476563,0.636058449745178,1,0,1,0.0521144904196262,0,6,-9,33,13.3182020187378,1.2592625617981,1.92515504360199,1.45014142990112,6,1,0,0,1,0,1,1,NA,0,1,2,1,6
"SARA",0.841734945774078,"TCD",22.9917907714844,50.3738708496094,27.2853298187256,1374.46765136719,0.418987691402435,1,0,1,0.210342600941658,0,9,18,23,9.53693866729736,0.0161828454583883,-0.26610466837883,0.795365273952484,9,1,0,0,1,0,0,0,NA,0,1,0,3,6
"SENA",0.63071221113205,"MOZ",13.4494495391846,64.2923736572266,22.9963703155518,1478.4912109375,0.570237040519714,1,0,1,0.0854438692331314,0,-18,35,38,12.2037229537964,0.89288067817688,0.178661555051804,-0.459982305765152,18,1,0,0,0,0,NA,1,NA,1,1,1,1,6
"SENUFO",0.646923303604126,"CIV",21.2249603271484,68.1271362304688,25.8933696746826,1764.04113769531,0.562649846076965,1,0,1,0.282497406005859,0,10,-6,12,12.0736494064331,0.850119411945343,1.25365519523621,1.21189117431641,10,1,1,0,0,0,0,1,2.17207098007202,2,0,0,1,7
"SERER",0.70602023601532,"SEN",12.3936395645142,36.6020393371582,29.0277309417725,1062.47412109375,0.26731550693512,1,1,0,0.00465508876368403,0,14,-12,34,6.65682744979858,-0.930645644664764,-2.31001257896423,0.384212732315063,14,1,0,0,1,1,0,0,2.88559341430664,1,0,2,2,5
"SHAKO",0.396818816661835,"ETH",2.198077917099,66.3996429443359,20.12327003479,1336.17797851563,0.234239459037781,1,0,0,1.36593294143677,1,7,36,23,5.98929929733276,-1.15009367465973,0.217556238174438,-1.77296435832977,7,1,1,0,1,1,0,0,0.393142491579056,0,1,0,2,7
"SHAMBALA",0.51396256685257,"TZA",15.1859903335571,73.100456237793,21.3151798248291,1558.1494140625,0.287108957767487,1,0,1,0.105724297463894,0,-5,38,44,7.04831647872925,-0.801944732666016,0.293956875801086,-1.07253241539001,5,1,1,0,1,1,1,0,2.52038192749023,0,1,0,3,6
"SHANGAMA",0.410474061965942,"ETH",7.15887784957886,57.6050910949707,22.9474792480469,1321.8916015625,0.537842929363251,1,0,1,0.519064366817474,0,6,37,23,11.645881652832,0.709491908550262,0.18573197722435,-0.474242627620697,6,NA,1,0,1,0,0,1,1.02058863639832,0,0,0,3,7
"SHAWIYA",0.231435179710388,"DZA",0.0167789999395609,55.2294807434082,18.5246849060059,1023.10870361328,0.137458145618439,0,0,0,0.69530987739563,0,36,7,15,3.91006851196289,-1.83363497257233,-0.0956616774201393,-1.87043011188507,36,NA,1,1,1,NA,NA,0,1.24145972728729,1,0,0,3,6
"SHERBRO",0.541296482086182,"SLE",6.81007480621338,68.1271362304688,25.8933696746826,1764.04113769531,0.562649846076965,1,1,0,0.0141295799985528,0,7,-13,33,12.0736494064331,0.850119411945343,1.25365519523621,1.21189117431641,7,1,0,0,1,1,1,1,3.1722354888916,1,0,2,1,6
"SHILA",0.47205525636673,"COD",4.94781494140625,58.2014007568359,21.6233806610107,1258.51098632813,0.298098266124725,1,0,1,0.828494012355804,0,-10,28,38,7.2633261680603,-0.731260895729065,0.292383402585983,-0.938615679740906,10,1,NA,NA,NA,NA,NA,0,NA,0,1,3,1,5
"SHILLUK",0.781144678592682,"SDN",27.5581493377686,46.4749488830566,28.96875,1346.32116699219,0.308750569820404,1,0,1,0.146430492401123,0,10,32,21,7.47023391723633,-0.663240551948547,-1.82884788513184,0.56905597448349,10,1,0,0,1,0,0,0,2.04493951797485,1,1,1,2,5
"SHLUH",0.124421656131744,"MAR",0.0437650009989738,32.6075401306152,20.5602397918701,670.418823242188,0.255535423755646,0,1,1,0.983762323856354,0,30,-9,15,6.42109155654907,-1.00814318656921,0.26084378361702,-1.46362829208374,30,0,1,1,1,0,0,0,2.74641847610474,1,0,0,3,6
"SHOGO",0.545976996421814,"GAB",16.7493495941162,81.3401336669922,23.3460597991943,1898.9716796875,0.664988040924072,1,0,1,0.0884266793727875,0,-1,12,35,13.8006343841553,1.41786086559296,0.121467672288418,-0.363250583410263,1,1,0,0,0,0,NA,1,NA,1,1,1,1,6
"SHONA",0.418890595436096,"ZWE",4.5182318687439,62.7616806030273,20.4357299804688,1282.58081054688,0.249693036079407,1,0,1,0.795332252979279,0,-19,31,49,6.30337476730347,-1.04684221744537,0.250320434570313,-1.54111075401306,19,1,0,0,1,1,0,0,2.7463104724884,1,1,1,2,5
"SHUWA",0.460526049137115,"TCD",20.5297794342041,37.7581214904785,28.7157402038574,1084.25244140625,0.290791511535645,1,0,1,0.122046701610088,0,13,15,54,7.1205472946167,-0.778199017047882,-1.92074716091156,0.441762953996658,13,1,0,0,1,1,NA,0,1.00935530662537,1,1,0,6,2
"SIDAMO",0.629079461097717,"ETH",0.266478002071381,77.7538375854492,15.00767993927,1166.90466308594,0,1,0,0,0.370320796966553,0,7,38,25,0,-3.11905908584595,-1.80419051647186,-1.87043011188507,7,NA,1,0,1,0,0,0,NA,0,1,0,3,6
"SIWANS",0.0919539928436279,"EGY",0,33.104118347168,23.7224197387695,785.309814453125,0.438674867153168,0,0,0,0.0168869085609913,0,29,26,15,9.89377880096436,0.133493036031723,0.0467946045100689,-0.269043058156967,29,1,1,0,1,0,0,0,-1.62881124019623,0,0,0,3,7
"SOGA",0.565435171127319,"UGA",10.6671600341797,56.8290214538574,21.2956008911133,1210.20812988281,0.286373615264893,1,0,1,0.429777592420578,0,1,33,45,7.03387069702148,-0.806693732738495,0.293761104345322,-1.08145260810852,1,1,1,0,1,1,1,0,3.48749995231628,0,0,2,2,6
"SOMALI",0.101928293704987,"SOM",5.65045118331909,53.195369720459,25.2742252349854,1344.47180175781,0.499635338783264,1,1,0,0.53312623500824,0,8,48,41,10.9791955947876,0.490320771932602,0.949516475200653,0.830140709877014,8,1,1,0,1,1,NA,0,NA,0,0,0,9,1
"SOMBA",0.642020344734192,"BEN",26.8928298950195,54.7069892883301,27.0294799804688,1478.70141601563,0.451030552387238,1,0,1,0.199916899204254,0,11,1,12,10.1160917282104,0.20657779276371,0.0724966898560524,0.898555278778076,11,1,0,0,1,0,NA,0,2.82195591926575,0,0,0,3,7
"SONGE",0.646930336952209,"COD",15.9131298065186,62.1008605957031,25.1786842346191,1563.61791992188,0.545873999595642,1,0,1,0.557409167289734,0,-6,25,37,11.7847919464111,0.755158305168152,1.32165718078613,1.02270650863647,6,1,0,0,0,0,1,1,NA,0,1,1,1,7
"SONGHAI",0.190679669380188,"MLI",26.5987796783447,29.1154003143311,29.3997192382813,855.984619140625,0.221136629581451,1,0,1,0.129435002803802,0,17,-1,17,5.71974325180054,-1.23870944976807,-2.93871927261353,0.227574929594994,17,1,1,0,1,1,0,0,1.61270105838776,0,0,2,3,5
"SONGO",0.561821162700653,"AGO",2.95285892486572,54.3576583862305,21.9756908416748,1194.54711914063,0.309310674667358,1,0,1,0.4125716984272,0,-5,18,38,7.4810733795166,-0.659677088260651,0.279870569705963,-0.798912882804871,5,1,0,0,0,0,1,0,NA,1,2,1,1,5
"SONGOLA",0.746327877044678,"COD",16.8649806976318,77.5851669311523,23.417179107666,1816.82580566406,0.643671810626984,1,0,1,0.304488301277161,0,-4,26,36,13.4455814361572,1.30113816261292,0.108405649662018,-0.344678342342377,4,1,0,0,0,0,1,1,NA,1,2,5,0,2
"SONINKE",0.306458652019501,"MLI",31.4008903503418,29.1154003143311,29.3997192382813,855.984619140625,0.221136629581451,1,0,1,0.178796797990799,0,15,10,11,5.71974325180054,-1.23870944976807,-2.93871927261353,0.227574929594994,15,1,0,0,1,1,0,0,1.50607192516327,1,0,0,2,7
"SONJO",0.378705382347107,"TZA",5.12860012054443,70.5691833496094,17.9882793426514,1269.41821289063,0.0983408689498901,1,0,0,0.0253277495503426,0,-3,36,45,2.99112963676453,-2.13573360443115,-0.257749408483505,-1.87043011188507,3,0,1,0,0,0,0,0,0.995472490787506,0,0,0,2,8
"SOTHO",0.307600378990173,"ZAF",0,60.7527542114258,14.6864833831787,892.244323730469,0,0,0,1,1.67580008506775,0,-29,28,51,0,-3.11905908584595,-2.06426286697388,-1.87043011188507,29,0,1,1,1,1,1,0,2.48151183128357,1,1,0,3,5
"SUKU",0.316901862621307,"COD",9.90283870697021,57.4030799865723,24.9827098846436,1434.08447265625,0.525611162185669,1,0,0,0.2673120200634,0,-6,18,38,11.4335117340088,0.639675915241241,-0.306214481592178,-0.0224255006760359,6,1,0,0,0,1,1,1,2.13572883605957,1,2,1,0,6
"SUKUMA",0.648625671863556,"TZA",5.34138202667236,52.0093307495117,22.1490898132324,1151.95935058594,0.504269123077393,1,0,0,1.02231299877167,0,-3,34,46,11.0605792999268,0.517075419425964,0.269506633281708,-0.734811663627625,3,1,1,0,1,1,1,1,3.22818660736084,0,0,0,3,7
"SUMBWA",0.735569059848785,"TZA",6.47779607772827,47.186450958252,23.5306091308594,1110.32592773438,0.493243455886841,1,0,0,0.197150096297264,0,-4,32,46,10.8666839599609,0.453332871198654,0.0865650177001953,-0.315806597471237,4,1,1,0,0,1,1,0,NA,0,1,0,1,8
"SUNDI",0.630807638168335,"COD",13.0327596664429,66.8027877807617,24.1225490570068,1611.45349121094,0.583940625190735,1,0,1,0.294794410467148,0,-5,14,38,12.4377822875977,0.969827055931091,-0.047799326479435,-0.179576382040977,5,1,0,0,0,0,1,1,NA,1,1,1,1,6
"SURI",0.55946284532547,"ETH",15.0954103469849,57.6050910949707,22.9474792480469,1321.8916015625,0.537842929363251,1,0,1,0.387623101472855,0,6,35,43,11.645881652832,0.709491908550262,0.18573197722435,-0.474242627620697,6,1,0,0,1,0,NA,1,0.364780008792877,0,1,1,3,5
"SUSU",0.423552989959717,"GIN",18.4636497497559,54.9037094116211,27.0586891174316,1485.62243652344,0.450776159763336,1,1,0,0.161104500293732,0,15,-13,11,10.1115264892578,0.205076977610588,0.0618771389126778,0.902191996574402,15,1,0,0,1,0,0,0,2.14605712890625,0,1,1,2,6
"SWAZI",0.420822024345398,"SWZ",1.9453330039978,72.7420196533203,20.1794891357422,1467.89685058594,0.237103462219238,0,0,1,0.352632492780685,0,-27,32,50,6.04781246185303,-1.13085758686066,0.224123895168304,-1.72455239295959,27,0,0,1,1,1,1,0,2.61131072044373,1,1,0,2,6
"TALLENSI",0.68601667881012,"GHA",28.2821598052979,54.9037094116211,27.0586891174316,1485.62243652344,0.450776159763336,1,0,1,0.0762322470545769,0,11,-1,12,10.1115264892578,0.205076977610588,0.0618771389126778,0.902191996574402,11,1,1,0,1,0,0,0,3.26674699783325,1,0,0,2,7
